dd0ce3b9638c246ec42872e646f783fdc9466596,This project fee is sponsered by,This project fee is sponsored by,Essa taxa do projeto é patrocinada por,Bu proje ücreti,Эта плата за проект финансируется,Esta tarifa del proyecto es patrocinada por,Diese Projektgebühr wird gesponsert von,Ces frais de projet sont parrainés par,Essa taxa do projeto é patrocinada por,Opłata za projekt jest przekazywana przez,该项目的费用由,Questa tassa di progetto è sponsorizzata da,Această taxă de proiect este sponsorizată de,Dit projectgeld wordt gesponsord door
bf78ed699ca51622222ed11fb5f59e0871b3699e,"For more information about the fee,","For more information about the fee,","Para mais informações sobre a taxa,","Ücret hakkında daha fazla bilgi için,","Для получения дополнительной информации о плате,","Para obtener más información sobre la tarifa,",Weitere Informationen zur Gebühr finden Sie unter,"Pour plus d'informations sur les frais,","Para mais informações sobre a taxa,","Aby uzyskać więcej informacji na temat opłaty,",有关费用的更多信息，,"Per ulteriori informazioni sulla tassa,","Pentru mai multe informații despre taxă,","Voor meer informatie over de vergoeding,"
6a819e802bdbaedddb5acb10ce41c5a86e7336d4,Login to view the fee associated with this opportunity,Login to view the fee associated with this opportunity,Faça login para visualizar a taxa associada a esta oportunidade,Bu fırsatla ilişkili ücreti görüntülemek için giriş yapın,"Войдите в систему, чтобы увидеть плату, связанную с этой возможностью",Inicie sesión para ver la tarifa asociada con esta oportunidad,"Melden Sie sich an, um die mit dieser Gelegenheit verbundene Gebühr anzuzeigen",Connectez-vous pour voir les frais associés à cette opportunité,Faça login para visualizar a taxa associada a esta oportunidade,"Zaloguj się, aby zobaczyć opłatę związaną z tą możliwością",登录以查看与此机会相关的费用,Accedi per visualizzare la tariffa associata a questa opportunità,Autentificați-vă pentru a vedea taxa asociată acestei oportunități,Log in om de kosten voor deze mogelijkheid te bekijken
8b34875ab0c8b8149e1cb19fc2f00080be6095a5,- Required,- Required,- Requeridos,- Gereklidir,- Необходимые,- Requerido,- Erforderlich,- Obligatoire,- Requeridos,- Wymagany,-必填,- Necessario,- Necesar,- Verplicht
f2e041aa16a74be84a7b561170e0de1877c34363,Personal details,Personal details,Detalhes pessoais,Kişisel detaylar,Личная информация,Detalles personales,Persönliche Daten,Détails personnels,Detalhes pessoais,Dane osobowe,个人资料,Dati personali,Detalii personale,Persoonlijke gegevens
ddb23021acde0ce82888106f550fdcd3b8cccea8,Education,Education,Educação,Eğitim,образование,Educación,Bildung,Éducation,Educação,Edukacja,教育,Formazione scolastica,Educaţie,Opleiding
b7e4a206c2d9ad0f0268bb54d91aa4851eb445b9,Ongoing,Ongoing,Em andamento,Devam eden,постоянный,En marcha,Laufend,En cours,Em andamento,Trwający,进行中,in corso,În curs de desfășurare,Voortdurende
bb06df4e6841dc75dc50071bdcfe7f5592a92cce,Degree Title,Degree Title,Título do grau,Derece ünvanı,Название степени,Grado de titulación,Titel des Abschlusses,Titre de Degré,Título do grau,Stopień naukowy,学位标题,Titolo di laurea,Titlul gradului,Graad titel
3ce0643d7ad7b0f15edd81f3a909ac36197d931e,Institute Name,Institute Name,Nome do Instituto,Kurum İsmi,Название института,nombre del Instituto,Institutsname,Nom de l'Institut,Nome do Instituto,Nazwa Instytutu,研究所名称,Nome Istituto,Numele Institutului,naam van het instituut
3466929d9b944feda401b28f5bc4181e4274f61b,What is your field of study?,What is your field of study?,Qual é o seu campo de estudo?,Çalışma alanın nedir?,Какова ваша область обучения?,¿Cual es tu campo de estudio?,Was ist Ihr Studienfach?,Quel est votre domaine d'études?,Qual é o seu campo de estudo?,Jaki jest Twój profil studiów?,你的研究领域是什么？,Qual è il tuo campo di studio?,Care este domeniul tău de studiu?,Wat is uw vakgebied?
a43f25a9ac40e8e2441ff0be7a36b8e5d15534df,Country,Country,País,ülke,Страна,País,Land,Pays,País,Kraj,国家,Nazione,Țară,Land
3e6acd589d8b82cafd8546409da0a36469d297a0,Start Date,Start Date,Data de início,Başlangıç tarihi,Дата начала,Fecha de inicio,Anfangsdatum,Date de début,Data de início,Data rozpoczęcia,开始日期,Data d'inizio,Data de început,Startdatum
0f551576faafbd2806d4af653469655f1b35afe1,End Date,End Date,Data final,Bitiş tarihi,Дата окончания,Fecha final,Endtermin,Date de fin,Data final,Data zakonczenia,结束日期,Data di fine,Data de încheiere,Einddatum
20d9489fdbfc121f7c504271b36691515d02f632,Job Title,Job Title,Titulo do trabalho,İş ismi,Название работы,Título profesional,Berufsbezeichnung,Profession,Titulo do trabalho,Stanowisko,职称,Titolo di lavoro,Denumirea funcției,Functietitel
fbaed105e9bfc80665bb7e0d5caaeae41f24ea83,Organisation Name,Organisation Name,Nome da organização,Organizasyon Adı,название организации,nombre de la organización,Name der Organisation,Nom de l'organisme,Nome da organização,Nazwa organizacji,机构名称,Nome dell'Organizzazione,Nume organizatie,naam van de organisatie
f7b541725f7e51a66db6c6e7641b3ff467e535b8,Industry,Industry,Indústria,sanayi,Промышленность,Industria,Industrie,Industrie,Indústria,Przemysł,行业,Industria,Industrie,Industrie
06e431908c530c93b5b25b5cc2eb13a3e430a4af,Application Questionnaire,Application Questionnaire,Questionário de Aplicação,Uygulama Anketi,Анкета заявки,Cuestionario de solicitud,Bewerbungsfragebogen,Questionnaire de candidature,Questionário de Aplicação,Kwestionariusz aplikacji,申请问卷,Questionario applicativo,Chestionar de aplicare,Toepassingsvragenlijst
b3b063b80b42821b35ca8d5289312b5d6366ea22,Keep in mind that the organisation will be shortlisting you based on your answers.,Keep in mind that the organisation will be shortlisting you based on your answers.,Lembre-se de que a organização o selecionará com base em suas respostas.,Kuruluşun yanıtlarınıza dayanarak sizi kısa listeye ekleyeceğini unutmayın.,"Имейте в виду, что организация будет вносить вас в список на основе ваших ответов.",Tenga en cuenta que la organización lo seleccionará en función de sus respuestas.,"Denken Sie daran, dass die Organisation Sie anhand Ihrer Antworten in die engere Wahl zieht.",Gardez à l'esprit que l'organisation vous présélectionnera en fonction de vos réponses.,Lembre-se de que a organização o selecionará com base em suas respostas.,"Pamiętaj, że organizacja będzie cię na krótkiej liście na podstawie twoich odpowiedzi.",请记住，该组织将根据您的答案将您列入候选名单。,Tieni presente che l'organizzazione ti selezionerà in base alle tue risposte.,Rețineți că organizația vă va selecta pe baza răspunsurilor dvs.,Houd er rekening mee dat de organisatie u op de shortlist plaatst op basis van uw antwoorden.
20bfb927a41594dfb6b29588ba17981f10eec9f8,Upload File,Upload File,Subir arquivo,Dosya yükleme,Загрузить файл,Subir archivo,Datei hochladen,Téléverser un fichier,Subir arquivo,Przesyłanie pliku,上传文件,Caricare un file,Incarca fisier,Upload bestand
faf4f5f1ae625b4d1033e27a059456fd13d2c1d4,Select Recent,Select Recent,Selecione Recente,Son Kullanılanları Seçin,Выберите Недавние,Seleccionar reciente,Wählen Sie Zuletzt verwendet,Sélectionnez Récent,Selecione Recente,Wybierz Ostatnie,选择最近,Seleziona Recenti,Selectați Recente,Selecteer Recent
c8ac022dae267e926db44cb2a8481e1927af5f74,Project,Project,Projeto,proje,проект,Proyecto,Projekt,Projet,Projeto,Projekt,项目,Progetto,Proiect,Project
c36a66f2107e8da5371ebc9d15c2008dff567f46,Role,Role,Função,rol,Роль,Papel,Rolle,Rôle,Função,Rola,角色,Ruolo,Rol,Rol
38da4b5487b497eba12b986a9007d8d8a62cd311,Slots,Slots,Slots,yuvalar,игровые автоматы,Tragamonedas,Schlüssel,Machines à sous,Slots,Automaty,插槽,slot,sloturi,Slots
b057486cfec9a40fa4bd409508a0df876f2a9189,Eligibility,Eligibility,Elegibilidade,Uygunluğu,приемлемость,Elegibilidad,Teilnahmeberechtigung,Admissibilité,Elegibilidade,Kwalifikowalność,合格,Eleggibilità,Eligibilitate,Geschiktheid
15da40d583913edfae7848eefbb35d5d14d456d5,Logistics,Logistics,Logística,Lojistik,Логистика,Logística,Logistik,Logistique,Logística,Logistyka,后勤,la logistica,Logistică,Logistiek
7c260a18a0c65bfb138da071a4d8d091ad7837ba,Visa,Visa,espetáculo,gösteri,шоу,espectáculo,Show,spectacle,espetáculo,pokaz,节目,spettacolo,spectacol,tonen
d49bde1d32c842fec80a04300a10454542104e70,Reviews,Reviews,Avaliações,yorumlar,Отзывы,Comentarios,Bewertungen,Commentaires,Avaliações,Opinie,评论,Recensioni,opinii,Recensies
55ad0e22c9804fd2e3793b38069381251f720000,Pick the slot most suitable for you,Pick the slot most suitable for you,Escolha o slot mais adequado para você,Size en uygun yuvayı seçin,Выберите наиболее подходящий для вас слот,Elige la ranura más adecuada para ti,Wählen Sie den für Sie am besten geeigneten Steckplatz,Choisissez l'emplacement qui vous convient le mieux,Escolha o slot mais adequado para você,Wybierz najbardziej odpowiedni dla siebie automat,选择最适合您的插槽,Scegli lo slot più adatto a te,Alegeți slotul cel mai potrivit pentru dvs.,Kies het slot dat het meest geschikt is voor jou
87e1317a912cebc52d76d5c0f613893eb49d1582,What you’ll be provided with for the duration of your stay.,What you’ll be provided with for the duration of your stay.,O que você receberá durante a sua estadia.,Kalış süreniz boyunca size neler sağlanacaktır.,Что вам будет предоставлено на время вашего пребывания.,Lo que se le proporcionará durante la duración de su estadía.,Was Sie für die Dauer Ihres Aufenthalts erhalten.,Ce qui vous sera fourni pour la durée de votre séjour.,O que você receberá durante a sua estadia.,Co otrzymasz na czas pobytu.,在您住宿期间将为您提供的服务。,Cosa ti verrà fornito per la durata del tuo soggiorno.,Cu ce vă veți oferi pe durata șederii.,Wat u krijgt voor de duur van uw verblijf.
11fdf5f9be1e5cce351773ec55ebf9b20b1a5406,What you’ll need if you get selected for this job.,What you’ll need if you get selected for this job.,O que você precisará se for selecionado para este trabalho.,Bu iş için seçildiysen gerekenler.,"Что вам нужно, если вас выберут на эту работу.",Lo que necesitará si lo seleccionan para este trabajo.,"Was Sie brauchen, wenn Sie für diesen Job ausgewählt werden.",Ce dont vous aurez besoin si vous êtes sélectionné pour ce poste.,O que você precisará se for selecionado para este trabalho.,"Czego potrzebujesz, jeśli zostaniesz wybrany do tego zadania.",如果被选为这份工作将需要什么。,Cosa ti servirà se verrai selezionato per questo lavoro.,Ce veți avea nevoie dacă veți fi selectat pentru acest job.,Wat je nodig hebt als je wordt geselecteerd voor deze baan.
a5d65d5df2df1ae1b1ef57e3a7d13b9f6222f3f4,Benefits of becoming a volunteer,Benefits of becoming a volunteer,Benefícios de se tornar um voluntário,Gönüllü olmanın faydaları,Преимущества стать волонтером,Beneficios de ser voluntario,"Vorteile, Freiwilliger zu werden",Avantages de devenir bénévole,Benefícios de se tornar um voluntário,Korzyści z zostania wolontariuszem,成为志愿者的好处,I vantaggi di diventare volontario,Beneficiile de a deveni voluntar,Voordelen van vrijwilliger worden
cfd90cdb1797fb01d8a57ace955a009f15548bb2,The fee for candidates from,The fee for candidates from,A taxa para candidatos de,Adaylar için ücret,Плата за кандидатов от,La tarifa para candidatos de,Die Gebühr für Kandidaten aus,Les frais pour les candidats de,A taxa para candidatos de,Opłata dla kandydatów z,候选人的费用从,La tassa per i candidati di,Taxa pentru candidații din,De vergoeding voor kandidaten vanaf
2359969d15da74af7ee13c5e83a343811f77dcd2,Fees details,Fees details,Detalhes das taxas,Ücret ayrıntıları,Детали сборов,Detalles de tarifas,Gebühren Details,Détails des frais,Detalhes das taxas,Szczegóły opłat,费用明细,Dettagli sulle tariffe,Detalii comision,Kosten details
37717b6dd593a8b3c3c4a367c89f3947bdaefd44,This is the break-up of the fees for candidates from,This is the break-up of the fees for candidates from,Este é o desmembramento das taxas para candidatos de,"Bu, adayların ücretlerinin",Это разделение сборов для кандидатов от,Este es el desglose de las tarifas para los candidatos de,Dies ist die Aufteilung der Gebühren für Kandidaten aus,Il s'agit de la répartition des frais pour les candidats de,Este é o desmembramento das taxas para candidatos de,To jest podział opłat dla kandydatów z,这是来自,Questa è la suddivisione delle tasse per i candidati di,Aceasta este despăgubirea taxelor pentru candidați,Dit is het overzicht van de vergoedingen voor kandidaten van
55449a2c180a2fdc4667a883ba5dad8b6b058c30,Exchange fee,Exchange fee,Taxa de câmbio,Değişim ücreti,Биржевой сбор,Tasa de cambio,Umtauschgebühr,Frais d'échange,Taxa de câmbio,Opłata za wymianę,交换费,Commissione di cambio,Taxa de schimb,Wisselkosten
ac145733630f7ba20692df65e577b8a2195b46c9,You’ll need to pay this once you’ve been selected.,You’ll need to pay this once you’ve been selected.,Você precisará pagar isso depois de ter sido selecionado.,Seçildikten sonra bunu ödemeniz gerekir.,"Вам нужно будет заплатить это, как только вы были выбраны.",Tendrá que pagar esto una vez que haya sido seleccionado.,"Sie müssen dies bezahlen, sobald Sie ausgewählt wurden.",Vous devrez payer cela une fois que vous aurez été sélectionné.,Você precisará pagar isso depois de ter sido selecionado.,Po wybraniu musisz zapłacić.,选择之后，您需要支付此费用。,Dovrai pagare una volta selezionato.,Va trebui să plătiți acest lucru după ce ați fost selectat.,U moet dit betalen nadat u bent geselecteerd.
2c64e5b1cb995a13434008f3727c75fdc319343b,Program fee,Program fee,Taxa do programa,Program ücreti,Плата за программу,Tarifa del programa,Programmgebühr,Frais de programme,Taxa do programa,Opłata za program,课程费用,Commissione del programma,Taxa de program,Programmakosten
ed2013cc2bb42e6b6c752684a90227bdcc42b99a,You’ll need to pay this once your opportunity begins. This includes all logistic and administrative                costs.,You’ll need to pay this once your opportunity begins. This includes all logistic and administrative                costs.,Você precisará pagar isso assim que a oportunidade começar. Isso inclui todos os custos logísticos e administrativos.,"Fırsatınız başladıktan sonra bunu ödemeniz gerekir. Bu, tüm lojistik ve idari maliyetleri içerir.","Вам нужно будет заплатить это, как только ваша возможность начинается. Это включает в себя все логистические и административные расходы.",Tendrá que pagar esto una vez que comience su oportunidad. Esto incluye todos los costos logísticos y administrativos.,"Sie müssen dies bezahlen, sobald Ihre Gelegenheit beginnt. Dies beinhaltet alle Logistik- und Verwaltungskosten.",Vous devrez payer cela une fois que votre opportunité commencera. Cela comprend tous les frais logistiques et administratifs.,Você precisará pagar isso assim que a oportunidade começar. Isso inclui todos os custos logísticos e administrativos.,"Musisz zapłacić to, gdy zacznie się okazja. Obejmuje to wszystkie koszty logistyczne i administracyjne.",机会开始后，您需要支付此费用。这包括所有后勤和管理费用。,Dovrai pagare questo una volta che la tua opportunità inizia. Ciò include tutti i costi logistici e amministrativi.,Va trebui să plătiți acest lucru odată ce începe oportunitatea. Aceasta include toate costurile logistice și administrative.,Je moet dit betalen zodra je kans begint. Dit omvat alle logistieke en administratieve kosten.
735b990f516c778d9e48c314cedfc7e2b5cbbdf8,Total fee,Total fee,Taxa total,Toplam ücret,Общая плата,Costo total,Gesamtgebühr,Montant total,Taxa total,Całkowita opłata,总费用,Commissione totale,Taxa totală,Totale vergoeding
ec0905e96b0cfc34615a5d62f874f8c37b59b90b,Learn more about how an exchange opportunity is priced,Learn more about how an exchange opportunity is priced,Saiba mais sobre o preço de uma oportunidade de troca,Bir değişim fırsatının nasıl fiyatlandırıldığı hakkında daha fazla bilgi edinin,"Узнайте больше о том, как оценивается возможность обмена",Obtenga más información sobre cómo se valora una oportunidad de intercambio,Erfahren Sie mehr über den Preis einer Austauschmöglichkeit,En savoir plus sur le prix d'une opportunité d'échange,Saiba mais sobre o preço de uma oportunidade de troca,"Dowiedz się więcej o tym, jak wycenia się możliwość wymiany",了解有关如何为交换机会定价的更多信息,Ulteriori informazioni sul prezzo di un'opportunità di scambio,Aflați mai multe despre prețul unei oportunități de schimb,Lees meer over de prijs van een ruilmogelijkheid
b8cf5e374d1424c2c057807406976f85c694bf67,Learn about the selection process,Learn about the selection process,Conheça o processo de seleção,Seçim süreci hakkında bilgi edinin,Узнайте о процессе выбора,Aprende sobre el proceso de selección,Erfahren Sie mehr über den Auswahlprozess,En savoir plus sur le processus de sélection,Conheça o processo de seleção,Dowiedz się o procesie selekcji,了解选择过程,Scopri il processo di selezione,Aflați mai multe despre procesul de selecție,Lees meer over het selectieproces
ff7fd3875d043c6c706982bece9581c66ff2c62c,"The Sustainable Development Goals (SDGs) are a collection of 17 global goals designed to be a ""blueprint to achieve a better        and more sustainable future for all.""        set in 2015 by the United Nations General Assembly are intended to be achieved by the year 2030.","The Sustainable Development Goals (SDGs) are a collection of 17 global goals designed to be a ""blueprint to achieve a better        and more sustainable future for all.""        set in 2015 by the United Nations General Assembly are intended to be achieved by the year 2030.","Os Objetivos de Desenvolvimento Sustentável (ODS) são uma coleção de 17 objetivos globais projetados para serem um ""plano para alcançar um futuro melhor e mais sustentável para todos"". estabelecidos em 2015 pela Assembléia Geral das Nações Unidas devem ser alcançados até 2030.","Sürdürülebilir Kalkınma Hedefleri (SKH'ler), ""herkes için daha iyi ve daha sürdürülebilir bir gelecek için bir plan"" olarak tasarlanmış 17 küresel hedefin bir koleksiyonudur. Birleşmiş Milletler Genel Kurulu tarafından 2015 yılında belirlenen 2030 yılına kadar gerçekleştirilmesi planlanıyor.","Цели в области устойчивого развития (ЦУР) представляют собой совокупность 17 глобальных целей, призванных стать «планом достижения лучшего и более устойчивого будущего для всех». установленные в 2015 году Генеральной Ассамблеей Организации Объединенных Наций должны быть достигнуты к 2030 году.","Los Objetivos de Desarrollo Sostenible (ODS) son una colección de 17 objetivos globales diseñados para ser un ""plan para lograr un futuro mejor y más sostenible para todos"". establecido en 2015 por la Asamblea General de las Naciones Unidas está previsto que se logre para el año 2030.","Die Ziele für nachhaltige Entwicklung (Sustainable Development Goals, SDGs) sind eine Sammlung von 17 globalen Zielen, die als ""Blaupause für eine bessere und nachhaltigere Zukunft für alle"" dienen sollen. Die von der Generalversammlung der Vereinten Nationen im Jahr 2015 festgelegten Ziele sollen bis zum Jahr 2030 erreicht sein.",Les objectifs de développement durable (ODD) sont un ensemble de 17 objectifs mondiaux conçus pour être un «plan directeur pour un avenir meilleur et plus durable pour tous». fixés en 2015 par l'Assemblée générale des Nations Unies devraient être atteints d'ici 2030.,"Os Objetivos de Desenvolvimento Sustentável (ODS) são uma coleção de 17 objetivos globais projetados para serem um ""plano para alcançar um futuro melhor e mais sustentável para todos"". estabelecidos em 2015 pela Assembléia Geral das Nações Unidas devem ser alcançados até 2030.",Cele Zrównoważonego Rozwoju (SDG) to zbiór 17 globalnych celów zaprojektowanych jako „plan osiągnięcia lepszej i bardziej zrównoważonej przyszłości dla wszystkich”. ustalone w 2015 r. przez Zgromadzenie Ogólne Narodów Zjednoczonych mają zostać osiągnięte do 2030 r.,可持续发展目标（SDG）是17个全球目标的集合，旨在成为“为所有人实现更好，更可持续的未来的蓝图”。联合国大会在2015年设定的目标是到2030年实现。,"Gli Obiettivi di sviluppo sostenibile (SDG) sono una raccolta di 17 obiettivi globali progettati per essere un ""progetto per raggiungere un futuro migliore e più sostenibile per tutti"". stabilito nel 2015 dall'Assemblea generale delle Nazioni Unite, è previsto per essere raggiunto entro l'anno 2030.",Obiectivele de dezvoltare durabilă (ODD) sunt o colecție de 17 obiective globale concepute pentru a fi un „model pentru realizarea unui viitor mai bun și mai durabil pentru toți”. instituită în 2015 de Adunarea Generală a Națiunilor Unite urmează să fie realizată până în anul 2030.,"De Sustainable Development Goals (SDG's) zijn een verzameling van 17 wereldwijde doelen, ontworpen om een ""blauwdruk te zijn om een betere en duurzamere toekomst voor iedereen te bereiken"". vastgesteld in 2015 door de Algemene Vergadering van de Verenigde Naties zijn bedoeld om te worden bereikt tegen het jaar 2030."
a9d21da083306b01eadd683b9c656e15973f6b56,Working hours,Working hours,Jornada de trabalho,Çalışma saatleri,Рабочее время,Horas Laborales,Arbeitszeit,Heures d'ouverture,Jornada de trabalho,Godziny pracy,工作时间,Ore lavorative,Ore de lucru,Werkuren
cd079ebaa0c8bccda59a9f2086aecb4e59b272be,You have 2 out of 2 required backgrounds,You have 2 out of 2 required backgrounds,Você tem 2 dos 2 fundos necessários,Gerekli 2 arkaplandan 2 tanesine sahip,У вас есть 2 из 2 обязательных фонов,Tienes 2 de los 2 fondos necesarios,Sie haben 2 von 2 erforderlichen Hintergründen,Vous avez 2 arrière-plans requis sur 2,Você tem 2 dos 2 fundos necessários,Masz 2 z 2 wymaganych środowisk,您有2个必填背景中的2个,Hai 2 sfondi richiesti su 2,Aveți 2 din 2 fonduri necesare,Je hebt 2 van de 2 vereiste achtergronden
2ccb59f416b9d20487b3d694be4ba25a57693493,You will require health insurance for the duration of the opportunity.,You will require health insurance for the duration of the opportunity.,Você precisará de seguro de saúde durante a oportunidade.,Fırsat süresince sağlık sigortasına ihtiyacınız olacaktır.,Вам понадобится медицинская страховка на время действия возможности.,Necesitará un seguro de salud mientras dure la oportunidad.,Sie benötigen für die Dauer der Gelegenheit eine Krankenversicherung.,Vous aurez besoin d'une assurance maladie pour la durée de l'opportunité.,Você precisará de seguro de saúde durante a oportunidade.,Będziesz wymagać ubezpieczenia zdrowotnego na czas trwania okazji.,在此机会期间，您将需要健康保险。,Avrai bisogno di un'assicurazione sanitaria per la durata dell'opportunità.,Veți avea nevoie de o asigurare de sănătate pe durata oportunității.,U heeft voor de gelegenheid een zorgverzekering nodig.
ceebb65c588af19e873f799737f3b66591e44d4e,Estimated process time,Estimated process time,Tempo estimado do processo,Tahmini işlem süresi,Расчетное время процесса,Tiempo estimado de proceso,Geschätzte Prozesszeit,Temps de traitement estimé,Tempo estimado do processo,Szacowany czas procesu,预计处理时间,Tempo di processo stimato,Timpul estimat al procesului,Geschatte verwerkingstijd
7f8b8c737b65602ebcd68695d53354710f0f5d28,Be the first to apply!,Be the first to apply!,Seja o primeiro a aplicar!,İlk başvuran siz olun!,"Будь первым, кто подаст заявку!",¡Se el primero en aplicar!,Bewerben Sie sich als Erster!,Soyez le premier à appliquer!,Seja o primeiro a aplicar!,Złóż wniosek jako pierwszy!,成为第一个申请！,Sii il primo a iscriverti!,Fiți primul care a aplicat!,Schrijf je als eerste in!
525da744d593c9de6da274fa081dafe714dee5d6,View all details,View all details,Ver todos os detalhes,Tüm ayrıntıları görüntüle,Посмотреть все детали,Ver todos los detalles,Alle Details anzeigen,Afficher tous les détails,Ver todos os detalhes,Wyświetl wszystkie szczegóły,查看所有细节,Visualizza tutti i dettagli,Vezi toate detaliile,Bekijk alle details
650a893f7bd0822d40da532cae47d0f549d47432,Contribute towards,Contribute towards,Contribuir para,Doğru katkıda bulun,Способствовать,Contribuir hacia,Dazu beitragen,Contribuer à,Contribuir para,Przyczynić się do,贡献于,Contribuire a,Contribuie la,Bijdragen aan
b8a961f78f542ee07bb87623c47439d81e8f50b1,Main Activities,Main Activities,Atividades principais,Ana aktiviteler,Основная деятельность,Actividades principales,Hauptaktivitäten,Activités principales,Atividades principais,Główne działania,主要活动,Attività principali,Activități principale,Hoofdactiviteiten
4743793372ff4910d653cd5c4d5ed1f285d34856,Change image,Change image,Alterar imagem,Resmi değiştir,Изменить изображение,Cambiar imagen,Bild ändern,Changer l'image,Alterar imagem,Zmień obraz,变更图片,Cambia immagine,Schimbă imaginea,Verander afbeelding
398d140e222021949666b1a97b8baddc7ff146b4,Upload Profile Picture,Upload Profile Picture,Carregar imagem do perfil,Profil Resmi Yükle,Загрузить изображение профиля,Subir foto de perfil,Profilbild hochladen,Télécharger une photo de profil,Carregar imagem do perfil,Prześlij zdjęcie profilowe,上传个人资料图片,Carica la foto del profilo,Încărcați poza de profil,Profielfoto uploaden
fc4d9d323777f7b44cb815b26b47cf0c29832c7f,Please note that by uploading a profile photo you agree to it being displayed in different parts of AIESEC’s platforms and may be visible to other users due to GDPR.,Please note that by uploading a profile photo you agree to it being displayed in different parts of AIESEC’s platforms and may be visible to other users due to GDPR.,"Observe que, ao fazer upload de uma foto de perfil, você concorda que ela seja exibida em diferentes partes das plataformas da AIESEC e pode estar visível para outros usuários devido ao GDPR.","Bir profil fotoğrafı yükleyerek, AIESEC platformlarının farklı bölümlerinde gösterilmesini kabul ettiğinizi ve GDPR nedeniyle diğer kullanıcılar tarafından görülebileceğini lütfen unutmayın.","Обратите внимание, что загружая фотографию профиля, вы соглашаетесь с тем, что она отображается в разных частях платформ AIESEC и может быть видна другим пользователям из-за GDPR.","Tenga en cuenta que al cargar una foto de perfil, acepta que se muestre en diferentes partes de las plataformas de AIESEC y puede ser visible para otros usuarios debido a GDPR.","Bitte beachten Sie, dass Sie durch das Hochladen eines Profilfotos damit einverstanden sind, dass es auf verschiedenen Teilen der AIESEC-Plattformen angezeigt wird und aufgrund der DSGVO möglicherweise für andere Benutzer sichtbar ist.","Veuillez noter qu'en téléchargeant une photo de profil, vous acceptez qu'elle soit affichée dans différentes parties des plates-formes d'AIESEC et peut être visible pour les autres utilisateurs en raison du RGPD.","Observe que, ao fazer upload de uma foto de perfil, você concorda que ela seja exibida em diferentes partes das plataformas da AIESEC e pode estar visível para outros usuários devido ao GDPR.","Pamiętaj, że przesyłając zdjęcie profilowe, wyrażasz zgodę na wyświetlanie go w różnych częściach platform AIESEC i może być widoczny dla innych użytkowników z powodu RODO.",请注意，上传个人资料照片即表示您同意该照片在AIESEC平台的不同部分中显示，并且由于GDPR的影响，其他用户也可以看到。,Ti preghiamo di notare che caricando una foto del profilo accetti che venga visualizzata in diverse parti delle piattaforme AIESEC e che possa essere visibile ad altri utenti a causa del GDPR.,"Vă rugăm să rețineți că, prin încărcarea unei fotografii de profil, sunteți de acord ca aceasta să fie afișată în diferite părți ale platformelor AIESEC și poate fi vizibilă pentru alți utilizatori datorită GDPR.","Houd er rekening mee dat door een profielfoto te uploaden, u ermee instemt dat deze op verschillende delen van AIESEC-platforms wordt weergegeven en mogelijk zichtbaar is voor andere gebruikers vanwege GDPR."
e5ab8e81a9fec93cdb982d6bc7c206c0651c2094,Congrats on completing the EF english proficiency test. Your results are displayed below.,Congrats on completing the EF english proficiency test. Your results are displayed below.,Parabéns por concluir o teste de proficiência em inglês da EF. Seus resultados são exibidos abaixo.,EF İngilizce yeterlilik sınavını tamamladığınız için tebrikler. Sonuçlarınız aşağıda görüntülenir.,Поздравляю с прохождением теста на знание английского языка EF. Ваши результаты отображаются ниже.,Felicidades por completar el examen de inglés EF. Sus resultados se muestran a continuación.,Herzlichen Glückwunsch zum Abschluss des EF-Englisch-Eignungstests. Ihre Ergebnisse werden unten angezeigt.,Félicitations pour avoir terminé le test de compétence en anglais EF. Vos résultats sont affichés ci-dessous.,Parabéns por concluir o teste de proficiência em inglês da EF. Seus resultados são exibidos abaixo.,Gratulujemy ukończenia testu biegłości w języku angielskim EF. Twoje wyniki są wyświetlane poniżej.,祝贺您完成了EF英语水平测试。您的结果显示在下面。,Congratulazioni per aver completato il test di conoscenza della lingua inglese EF. I risultati sono visualizzati di seguito.,Felicitări pentru finalizarea testului de competență engleză EF. Rezultatele dvs. sunt afișate mai jos.,Gefeliciteerd met het voltooien van de EF Engelse taalvaardigheidstest. Uw resultaten worden hieronder weergegeven.
62ab0c2bf8d16ce7baf2c8b1da2c561d99522256,Favourites,Favourites,Favoritos,Favoriler,Избранные,Favoritos,Favoriten,Favoris,Favoritos,Ulubione,收藏夹,Preferiti,Favorite,Favorieten
565cef275b8858d7a64e0a522c331e62eec5d495,Upload Profile picture,Upload Profile picture,Carregar imagem do perfil,Profil resmi yükle,Загрузить изображение профиля,Subir foto de perfil,Profilbild hochladen,Télécharger une photo de profil,Carregar imagem do perfil,Prześlij zdjęcie profilowe,上传个人资料图片,Carica la foto del profilo,Încărcați poza de profil,Profielfoto uploaden
4da0b65404c02c1e00d3bfd741a9984281a29a5c,Upload,Upload,Envio,Yükleme,Загрузить,Subir,Hochladen,Télécharger,Envio,Przekazać plik,上载,Caricare,Încărcați,Uploaden
f384e03c86eea481be4697ecde3b48fdca0a13d0,Preferences,Preferences,Preferências,Tercihler,предпочтения,Preferencias,Einstellungen,Préférences,Preferências,Preferencje,偏好,Preferenze,Preferințe,Voorkeuren
